airline_sentiment,is_reply,reply_count,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
positive,TRUE,0,0,"@Iberia Felicidades y gracias por ser l aerolínea que me lleva mes a mes a ver a mi familia! Y como no, también por navidad!",,Thu Dec 14 18:06:11 +0000 2017,941368736501719040,,
positive,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/C9972iE74S",,Mon Nov 27 17:06:56 +0000 2017,935193233935798272,,Eastern Time (US & Canada)
negative,FALSE,0,0,Hola @Iberia ... hay alguna razón por la cual desde hace ya una semana es imposible reservar asiento a través de la web?,,Fri Dec 29 13:03:06 +0000 2017,946728280438210562,,Madrid
negative,FALSE,0,0,Ryanair retrasa hasta el 15 enero su cambio en la política de equipaje de mano https://t.co/f5QDJogQfo https://t.co/uAXOnhPQtH,,Wed Oct 25 17:35:42 +0000 2017,923241673815097345,,Madrid
neutral,TRUE,0,0,@Ryanair Plaza de Espana en Sevilla,,Wed Jan 03 01:28:09 +0000 2018,948365333378813955,,Hawaii
negative,TRUE,0,0,@Iberia En la página de reclamaciones de Iberia no se puede hacer una reclamación sin numero de billete. Esto impos… https://t.co/SqtYzaHThV,,Wed Jan 03 13:20:38 +0000 2018,948544634854223872,,
neutral,TRUE,0,0,"@DiplomaciaGT La pista es demasiado pequeña, por tal motivo solo el Iberia de Madrid aterriza y se va al El Salvado… https://t.co/vLXIMxhbJn",,Sun Dec 24 14:17:14 +0000 2017,944934997370294272,,
neutral,TRUE,0,0,@AlbertoPajaroto @Airbus @aviaciondigital @AviacionD @aviacion_al_dia @avioneando @De_aviacion @VadeAviones… https://t.co/mStXqXQ3Jo,,Thu Dec 28 11:02:23 +0000 2017,946335516076756992,,Madrid
neutral,FALSE,0,0,"Japón Directo, vuelo con IBERIA a Tokyo, 10 días desde 2.990€ Tax Incl. https://t.co/14wZXRv8Bt",,Fri Nov 24 12:14:33 +0000 2017,934032487789027328,,Ljubljana
neutral,TRUE,0,0,@Iberia Ahí conteste su MD,,Fri Dec 01 05:12:56 +0000 2017,936463100856950784,,Buenos Aires
positive,TRUE,0,0,@Iberia En un mes diré #HolaCoruña... podré decir también #HolaColombia?? 💃🏻💃🏻 https://t.co/sR3nNGnwAX,,Tue Nov 07 17:56:50 +0000 2017,927958032725823488,,Greenland
neutral,TRUE,0,0,@RobCabrera42 @guayocifur Y eso que no hablamos de Iberia,,Wed Jan 03 17:20:49 +0000 2018,948605078021267456,,Santiago
negative,TRUE,0,0,"@patote83 @Iberia Es un robo. En eso está el negocio, si lo coges abierto pagas más si lo quieres cambiar más aún..… https://t.co/dBwY1fMCYK",,Mon Nov 27 13:35:02 +0000 2017,935139905294012418,,Amsterdam
neutral,FALSE,0,0,#flightdeal Sarasota (SRQ) - Venice (VCE) USD 622 RT w Iberia https://t.co/zt4MJf1rUW,,Thu Nov 23 23:41:58 +0000 2017,933843093929058305,,
negative,FALSE,0,0,Menuda vergüenza @Iberia tanto vuestro servicio de atención al cliente como la propia compañía. Os reís de uno y os… https://t.co/N912L4lahL,,Thu Dec 28 18:57:07 +0000 2017,946454986912927747,,Athens
negative,FALSE,0,0,"Al hacer el check in online en compañías aéreas como @vueling  y @Ryanair @Ryanair_ES, te das cuenta que ahora es n… https://t.co/GwKsO724QR",,Wed Dec 06 12:30:47 +0000 2017,938385229697421312,,
negative,FALSE,0,0,Ojalá eso en los aviones en vez de la musiquita tan horrible de ryanair https://t.co/UjPALEBBdw,,Wed Nov 15 07:24:45 +0000 2017,930698066348343297,,Amsterdam
negative,FALSE,0,0,wtf Iberia,,Wed Dec 13 20:11:54 +0000 2017,941037988091453442,,Madrid
negative,TRUE,0,0,"@Iberia Iberia nos ha dejado en tierra, y han borrado el comentario., Pésima empresa.",,Sun Dec 03 16:38:11 +0000 2017,937360327297126402,,
positive,TRUE,0,0,@Iberia @algoqrecordar @organizotuviaje @bebeamordor @elmundodemagec @MadridTB @lacosmopolilla @viajeroscalle… https://t.co/RGb2phhP9k,,Fri Dec 22 22:45:09 +0000 2017,944338045079379968,,Paris
neutral,TRUE,0,0,@Iberia Gracias. Espero que me solucionen la incidencia lo antes posible.,,Tue Dec 26 12:21:08 +0000 2017,945630557450506240,"Madrid, España",Athens
neutral,FALSE,0,0,Último vuelo en la flota de “cercanías “ de nuevo a la “flota imperial “ de IBERIA,,Sat Nov 04 11:02:51 +0000 2017,926766687206215680,,
neutral,TRUE,0,0,"@Iberia si viajo en KLM, obtengo avíos? En vuestra web no me aparece como compañía asociada al programa de puntos,… https://t.co/r2rvdt9y8q",,Sat Nov 25 23:33:28 +0000 2017,934565731206877186,"Bormujos, España",
negative,FALSE,0,0,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/6SHoXzqou6",,Tue Dec 05 20:18:15 +0000 2017,938140484123480065,,Bogota
positive,FALSE,0,0,"⚡️ “Amor en el aire”  @Iberia lo hizo !
https://t.co/I2WyaL8qCw",,Mon Jan 08 12:02:24 +0000 2018,950336884206694401,,Santiago
positive,FALSE,0,0,"Ryanair apuntala sus rutas en el Reino Unido ante el 'Brexit' con una licencia de operador en el país
https://t.co/ytwN3t4Npv",,Thu Jan 04 05:32:58 +0000 2018,948789329643569152,,
neutral,FALSE,0,0,COSAS QUE NO ME PASAN https://t.co/sMrQkl1pSK,,Mon Oct 30 17:06:09 +0000 2017,925046175102849024,,
negative,FALSE,0,0,Gracias @iberia por contar con comandantes como Ángel Aznárez que siempre nos alegra los vuelos!Inconfundible!,,Thu Dec 14 09:40:44 +0000 2017,941241537379397632,,
negative,FALSE,0,0,"Pensaba que los a320 de iberia eran viejos, pero los 737 de Ukrainian airlines es como volar en un lada",,Fri Dec 22 01:43:04 +0000 2017,944020429672538112,"Madrid, Spain",Amsterdam
neutral,FALSE,0,0,"¡Lo robaron! Miguel Ángel ‘Supermán’ López se quedó sin su bicicleta [VIDEO] @SupermanLopezN, Iberia, @NairoQuinCo https://t.co/fEa7Qarm3F",,Fri Dec 22 17:48:11 +0000 2017,944263312023457792,,Eastern Time (US & Canada)
neutral,FALSE,0,0,"Ryanair lanza ofertas para volar a  destinos como Pisa, Bolonia o Marsella por 5€ #BlackFriday https://t.co/WZGuUlF1BO",,Tue Nov 21 11:35:31 +0000 2017,932935504273772544,,Mexico City
negative,TRUE,0,0,@noeliaggil @jalvarogonzalez @Ryanair_ES @viajesrockyfoto @Iberia @FlyingBrussels @Monarch @Ryanair @RyanairFlights… https://t.co/oZaNIgIC48,,Fri Nov 24 11:06:35 +0000 2017,934015383610318849,,Madrid
negative,TRUE,0,0,@peredepalau @VilaWeb @vueling En #francoland te expulsan de un vuelo por hablar catalán. Ni en los mejores tiempos… https://t.co/WEVRNgVaNU,,Mon Nov 13 22:13:11 +0000 2017,930196872911835136,,Madrid
negative,FALSE,0,0,Las huelgas de Ryanair e Iberia en los aeropuertos amenazan las vacaciones navideñas de cientos de pasajeros… https://t.co/wHUzs6ASKc,,Fri Dec 15 19:44:26 +0000 2017,941755852494688256,,Athens
negative,TRUE,0,0,"@nredvelvet Mido 1,75. Los vuelos de Ryanair fueron inhumanos :(",,Mon Oct 30 22:32:48 +0000 2017,925128381867405313,,
positive,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/LIDX8URwUH",,Tue Nov 21 08:10:35 +0000 2017,932883928410677249,,
negative,FALSE,0,0,Ryanair sufre la primera huelga de pilotos de su historia https://t.co/unzKJXzgmj,,Fri Dec 22 12:45:27 +0000 2017,944187125066543104,,Santiago
negative,TRUE,0,0,@Iberia Desde el lunes atrapados en Amsterdam por tu vuestra ineficiencia. Pagando todo de nuestro bolsillo… https://t.co/8Z3ibtyeCF,,Thu Dec 14 11:30:08 +0000 2017,941269069818458112,,
neutral,FALSE,0,0,#Ryanair reconocerá a los sindicatos en un cambio histórico para parar la huelga - https://t.co/Yx9ObMZxBO,,Fri Dec 15 09:38:34 +0000 2017,941603380044226561,,Pacific Time (US & Canada)
negative,FALSE,0,0,El personal de tierra de Ryanair España amenaza con hacer huelga el 30 de diciembre. https://t.co/fe7dXy4oQL,,Thu Dec 14 09:08:19 +0000 2017,941233380942901248,,
neutral,TRUE,0,0,"@Iberia Ah, desde el pc también, vuelo con Iberia Express",,Fri Dec 22 19:54:29 +0000 2017,944295094210977792,,
negative,FALSE,0,0,Llevo 2 semanas esperando eqyipaje perdido reclamandolo cada 3 dias. Me decis que lo habeis encontrado y ahora me d… https://t.co/esXCxIa3Ic,,Sun Nov 26 09:53:37 +0000 2017,934721798284996609,,London
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/XAnEnzKvha",,Mon Nov 27 06:05:55 +0000 2017,935026881904209921,,Mexico City
neutral,FALSE,0,0,No puede resumir mejor todo lo quw necesita un niño para ser feliz ❤️ https://t.co/BDz1pv61W8,,Wed Nov 15 11:18:34 +0000 2017,930756908998385664,"Madrid, España",Madrid
negative,FALSE,0,0,Más de una hora de retraso con @Iberia . Están pidiendo disculpas por la llegada tardía del aparato procedente de o… https://t.co/u2hcb8q324,,Fri Dec 29 19:48:53 +0000 2017,946830402081128448,,Madrid
negative,TRUE,0,0,@ElmundoBolsillo @visitnicaragua @VisitaNicaragua @turismonica1 @Iberia Ya era hora....,,Fri Oct 27 16:27:05 +0000 2017,923949182179856384,,Madrid
negative,TRUE,0,0,@controladores La conversación en el vuelo de @Iberia IBO522 es de lo más agradable. Muchos pasajeros acaban de vol… https://t.co/6JZCgkklT0,,Wed Nov 22 17:50:46 +0000 2017,933392324620705792,,Greenland
negative,TRUE,0,0,"@lauraadan_com *secuestra un vuelo de ryanair*
esque no tengo pasta sabes, asi que hago dedo...",,Wed Nov 29 19:25:24 +0000 2017,935952853277073409,,Madrid
neutral,TRUE,0,0,@Ryanair_ES Queridos REYES MAGOS de @Ryanair: Os deseamos unas Felices fiestas y un feliz año nuevo 2018 lleno de v… https://t.co/pvYRgxmBXp,,Tue Dec 19 12:14:15 +0000 2017,943092110563135488,,Madrid
neutral,FALSE,0,0,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/OO7HgCZkse",,Sat Nov 25 15:03:55 +0000 2017,934437499937619968,,
positive,TRUE,0,0,"@Iberia Súper vuelo y amabilidad de vuestra tripulación, ya en tierra ... Muchas gracias",,Sat Dec 02 08:35:32 +0000 2017,936876474765688832,,
neutral,FALSE,0,0,"En caso de ser así, se liberaría un cupo !! 🙏🙏 https://t.co/1I7coTApLu",,Thu Jan 04 01:55:42 +0000 2018,948734651832655873,,Santiago
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/MkcblcVOH8",,Wed Nov 22 11:07:04 +0000 2017,933290732206649344,,
negative,FALSE,0,0,"Un aplauso a la web de Iberia que no funciona si te conectas desde Brasil. Porque, oye, quién va a querer conectars… https://t.co/aDviVGD5ou",,Thu Nov 30 13:35:16 +0000 2017,936227127451635712,,Madrid
negative,FALSE,0,0,Cuatro horazas de vuelo infernal de vuelta de Suecia en Ryanair se perdonan si a la vuelta tengo mi sillita de… https://t.co/GiwlMpOnuU,,Tue Dec 05 11:55:17 +0000 2017,938013906081140736,,
negative,TRUE,0,0,@CelulaUrticante @Iberia Gracias!!! No lo sabía!!! Pienso reclamar porque nos han dejado sin nada por varios días!!!,,Fri Dec 29 18:22:21 +0000 2017,946808624776646658,,
negative,TRUE,0,0,@Iberia He pedido dos veces la tarjeta de embarque y las dos llegó un PDF que no se puede abrir. Sólo ocupa 15 bytes.,,Mon Nov 13 15:48:46 +0000 2017,930100132925886464,,Paris
negative,TRUE,0,0,@Iberia no puedo hacer el checkin desde ningún lado. ¿Qué problema hay?,,Sat Nov 25 11:48:15 +0000 2017,934388259836317696,,
neutral,TRUE,0,0,"@Iberia @SantiBello_ Me encanta tu respuesta y es muy difícil que la gente tome conciencia, la gente tiene otros in… https://t.co/Gwh6DmZu2K",,Wed Dec 06 12:14:09 +0000 2017,938381043735855105,,Caracas
neutral,TRUE,0,0,@Iberia donde puedo confirmar un vuelo londres madrid para mañana por la mañana?,,Sat Dec 30 19:22:30 +0000 2017,947186147255635968,,
neutral,TRUE,0,0,@javiercanada @abn @angelcreative @JesusGallent @raulalgo @omixam Empiezas así y acabas diseñando la web de Ryanair…,,Thu Dec 14 09:30:20 +0000 2017,941238918787280896,,Madrid
negative,TRUE,0,0,"@Sassech @Ryanair_ES Ryanair cada vez es peor. Me alegro de que me cancelaran el vuelo, sinceramente. No entiendo p… https://t.co/42FTHVX8wv",,Sat Dec 02 11:56:17 +0000 2017,936926993194586112,,Madrid
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/BlIj37eSPN",,Tue Nov 28 20:27:54 +0000 2017,935606197549486087,,Bogota
positive,TRUE,0,0,"@Iberia Sí, tengo mi número IB y/o número de tarjeta. En mi reservación y compra registré mi IB. Agradezco la infor… https://t.co/fz5nDt6aKW",,Mon Oct 30 12:19:46 +0000 2017,924974106872897537,,Mexico City
negative,TRUE,0,0,"@Iberia Hola. He llegado a Bilbao, pero no mi maleta. En el aeropuerto me dicen que me la mandarán por la tarde y m… https://t.co/ixFVrZ8NIC",,Tue Dec 12 17:27:12 +0000 2017,940634149727162368,,
neutral,TRUE,0,0,@Iberia Enviado. Gracias.,,Thu Nov 02 14:29:26 +0000 2017,926093899910860801,,Madrid
negative,TRUE,0,0,"@Iberia para cuándo wifi gratuito y con cuotas de MB decentes? 4MB, en serio??",,Sat Nov 25 10:33:44 +0000 2017,934369507036094464,,Madrid
positive,TRUE,0,0,@overdrv Bueno yo con ryanair he volado últimamente y también han mejorado. Lo que no me gusta es subvencionar una… https://t.co/dRG98lZUom,,Sun Nov 26 16:55:37 +0000 2017,934827997500203008,,Europe/Madrid
negative,FALSE,0,0,Con los cojones que tenéis las low cost con los retrasos no me extraña que queréis que os diga. https://t.co/rrhbKNk2tq,,Wed Jan 03 14:24:52 +0000 2018,948560799441842176,"A Coruña, España",Madrid
negative,TRUE,0,0,@Iberia 16:41..... aquí seguimos. https://t.co/Nvieo4dU5a,,Fri Dec 01 15:42:26 +0000 2017,936621520146911232,,
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/orVHGT3jY5",,Sun Nov 26 09:18:52 +0000 2017,934713051475005440,,Buenos Aires
positive,TRUE,0,0,@jmanatol @AirNostrumLAM @Iberia @ATRaircraft @LEMDspotter @controladores @Marshallers @MadridSpotter… https://t.co/Lceh43CDHr,,Fri Dec 22 10:20:49 +0000 2017,944150726674173952,,
positive,FALSE,0,0,Iberia suma y sigue: Destinia establece conexión NDC | Nexotur https://t.co/Q9xAHYY1HC,,Wed Oct 25 10:04:14 +0000 2017,923128058646814720,,Ljubljana
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/1IN16YJuV7",,Fri Nov 17 00:03:48 +0000 2017,931311872724279296,,
negative,FALSE,0,0,"Hola iberia, mido 1,75... A lo mejor se nos está yendo de las manos… https://t.co/zVzvT61g8Q","[43.31001, -8.37273]",Wed Nov 29 05:29:04 +0000 2017,935742385719533568,"Culleredo, España",Madrid
neutral,TRUE,0,0,"@SupermanlopezN @Iberia @giroditalia Bueno, cuando traigas el del Giro marcado con tu nombre, (que va a pasar), lo… https://t.co/WldO8HJRRQ",,Sat Dec 23 03:18:22 +0000 2017,944406802791268352,,
neutral,TRUE,0,0,"@Moyaliaga @smirko13 Y hace 17 años  no pueden ganar en el Monumental, algo que si pudo lograr el club Iberia Bio B… https://t.co/6rDuOPv9FL",,Tue Nov 28 12:58:53 +0000 2017,935493198557872128,,Santiago
negative,FALSE,0,0,Os he enviado un privado urgente @Iberia,,Thu Dec 21 14:41:36 +0000 2017,943853965585846272,,Madrid
negative,FALSE,0,0,Iberia answer me por dios te lo pido 😔,,Mon Dec 04 09:07:43 +0000 2017,937609347374505984,,Madrid
neutral,FALSE,0,0,Ryanair busca convertirse en el “Amazon de los viajes” desde sus oficinas en Madrid: https://t.co/6hoyRPCoGK (https://t.co/twyC38BAA3),,Fri Nov 17 14:12:15 +0000 2017,931525392946663425,,Madrid
negative,FALSE,0,0,A ver si nos cuidais un poquito más y dejáis de volar con A319B. Que para eso somos de Bilbao @Iberia,,Tue Dec 12 18:44:22 +0000 2017,940653573075079169,,Greenland
neutral,TRUE,0,0,"@lirikobsesivo @dep_puertomontt No se irá de iberia, eso lo dejo bastante claro.",,Fri Nov 24 17:34:25 +0000 2017,934112986788237312,,Pacific Time (US & Canada)
neutral,FALSE,0,0,Ryanair no se conforma sólo con los vuelos https://t.co/EWsYrZzXkc https://t.co/Be91JrtKbH,,Fri Nov 17 09:17:15 +0000 2017,931451155342794752,,Caracas
neutral,TRUE,0,0,@Iberia 😂😂😂😂 que tal esos precios para conmemorar el #90AniversarioIberia  ? 💪💪✈✈👌,,Thu Dec 14 08:34:59 +0000 2017,941224991084904448,,
negative,FALSE,0,0,Viajar con Ryanair debería ser considerado deporte de alto riesgo.,,Mon Jan 08 17:39:36 +0000 2018,950421746351517696,,
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/usjQwNWXyK",,Fri Nov 24 02:30:45 +0000 2017,933885569112911872,,
neutral,TRUE,0,0,@Iberia hola se puede comprar dos pasajes y utilizar solo uno...para tener mas lugar,,Thu Dec 14 14:44:53 +0000 2017,941318080067751936,,
neutral,TRUE,0,0,@hombresgnet @Dani_Mezquita @Iberia @HombresG @EnanitosVerdes1 @ChicaCocodriloG @HombresGEcuador @CMezquitaR Ya te queremos aquí !!,,Thu Nov 23 20:06:20 +0000 2017,933788827688333313,,Quito
negative,TRUE,0,0,@DiputadosPRI Mi salud se está viendo afectada porque @Iberia perdió mi maleta con mis medicamentos adentro y no me… https://t.co/2ui2vFT9MV,,Tue Dec 26 14:41:47 +0000 2017,945665954028982274,,Pacific Time (US & Canada)
neutral,FALSE,0,0,Iberia y Air Europa lanzan sus rebajas con vuelos a Europa desde 29 euros https://t.co/kJEt8Wx29W vía @elpais_economia,,Mon Jan 08 13:48:25 +0000 2018,950363566661566465,,Madrid
positive,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/R24gXiLpFo",,Sun Dec 03 23:53:29 +0000 2017,937469870794592256,,Eastern Time (US & Canada)
negative,FALSE,0,0,"Para nuestros alumnos de #Empresa: Ryanair cae casi un 20% en la última semana, ¿queréis saber por qué?… https://t.co/rgEu2oLBwI",,Fri Dec 22 13:25:04 +0000 2017,944197096219054080,,Amsterdam
positive,FALSE,0,0,Está más claro que el agua. Vas a volver en Ryanair. https://t.co/MmEAmnmJXq,,Thu Dec 14 21:34:16 +0000 2017,941421105423798273,,
positive,FALSE,0,0,"Enhorabuena @Iberia x tener un #Presidente q promueve la humildad,confianza, ilusión y humor. Lecciones de vida y#L… https://t.co/OpHNw70pow",,Mon Nov 13 20:34:11 +0000 2017,930171958792212482,,
positive,TRUE,0,0,@Iberia #HolaArgentina !!! Ojalá tenga suerte ✈️,,Sat Nov 04 22:35:14 +0000 2017,926940930275512321,,Buenos Aires
positive,FALSE,0,0,Ryanair retrasa hasta el 15 enero su cambio en la política de equipaje de mano https://t.co/YdYHt8xQo9,,Fri Oct 27 15:39:20 +0000 2017,923937163053600769,,
negative,FALSE,0,0,"Saliendo de Madrid... 

#Iberia #SierraNorte #LaCabrera #TakeOff https://t.co/lsC0TdrJMn",,Sun Dec 03 19:54:01 +0000 2017,937409609576435713,,Belgrade
negative,FALSE,0,0,Por qué prenden la calefacción después de que me puse la chamarra? 🤬 @Ryanair,,Thu Nov 16 06:25:49 +0000 2017,931045625017356288,,Mountain Time (US & Canada)
neutral,FALSE,0,0,"Un rey, tormentas y un aterrizaje de emergencia: así fue el primer vuelo de Iberia hace 90 años https://t.co/rXCGCPcemP",,Thu Dec 14 16:03:13 +0000 2017,941337793497911296,,
positive,FALSE,0,0,"En el 2016 Nicaragua recibió más de 100 mil turistas europeos, de los cuales, el 7% son españoles, por lo tanto la… https://t.co/CTUJ2vxQQh",,Wed Nov 29 14:39:42 +0000 2017,935880958041034755,,Mountain Time (US & Canada)
negative,FALSE,0,0,"Volar un 2/01/18 con @vueling o @Iberia #MisionImposible en Bilbao 7 vuelos en las prox 2h, 3 mostradores y la cola… https://t.co/cBQfJbPiaE",,Tue Jan 02 16:47:40 +0000 2018,948234347240357888,,
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/HLA7KyRNQ9",,Tue Nov 21 20:50:20 +0000 2017,933075127616593922,,Eastern Time (US & Canada)
positive,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/TP2dAy6YKP",,Wed Nov 29 18:36:05 +0000 2017,935940445284261888,,
